POHEADER_PO_ID,PRODUCT,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
02BD2137-0890-1EEA-A6C2-BB606A54E7FB,HT-1600,,ARS,2142,1800,342,3,EA,2020-03-15
02BD2137-0890-1EEA-A6C2-BB606A54E7FB,HT-1022,,ARS,243.95,205,38.95,1,EA,2020-09-13
02BD2137-0890-1EEA-A6C2-BB606A5507FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB606A5507FB,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-10-15
02BD2137-0890-1EEA-A6C2-BB606A5527FB,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB606A5527FB,HT-1002,,USD,1868.3,1570,298.3,1,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB606A5547FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB606A5547FB,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB606A5567FB,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-07-31
02BD2137-0890-1EEA-A6C2-BB606A5567FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-07-31
02BD2137-0890-1EEA-A6C2-BB606A5587FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB606A5587FB,HT-1010,,EUR,7136.43,5997,1139.43,3,EA,2020-01-26
02BD2137-0890-1EEA-A6C2-BB606A55A7FB,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-12-26
02BD2137-0890-1EEA-A6C2-BB606A55A7FB,HT-1101,,EUR,190.16,159.8,30.36,2,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB606A55C7FB,HT-1101,,EUR,190.16,159.8,30.36,2,EA,2020-08-03
02BD2137-0890-1EEA-A6C2-BB606A55C7FB,HT-2025,,EUR,53.54,44.99,8.55,1,EA,2020-09-05
02BD2137-0890-1EEA-A6C2-BB606A55E7FB,HT-2025,,EUR,160.61,134.97,25.64,3,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB606A55E7FB,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-02-25
02BD2137-0890-1EEA-A6C2-BB606A5607FB,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB606A5607FB,HT-1601,,MXN,3213,2700,513,3,EA,2014-12-11
02BD2137-0890-1EEA-A6C2-BB606A5627FB,HT-1007,,USD,1187.62,998,189.62,2,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB606A5627FB,HT-1102,,USD,82.11,69,13.11,1,EA,2020-10-05
02BD2137-0890-1EEA-A6C2-BB606A5647FB,HT-1603,,JPY,2023,1700,323,1,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB606A5647FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB606A5667FB,HT-1007,,USD,1781.43,1497,284.43,3,EA,2020-07-16
02BD2137-0890-1EEA-A6C2-BB606A5667FB,HT-1102,,USD,82.11,69,13.11,1,EA,2020-11-29
02BD2137-0890-1EEA-A6C2-BB606A5687FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-11-18
02BD2137-0890-1EEA-A6C2-BB606A5687FB,HT-1104,,JPY,196.35,165,31.35,3,EA,2014-12-10
02BD2137-0890-1EEA-A6C2-BB606A56A7FB,HT-1600,,ARS,1428,1200,228,2,EA,2020-11-03
02BD2137-0890-1EEA-A6C2-BB606A56A7FB,HT-1022,,ARS,487.9,410,77.9,2,EA,2020-04-04
02BD2137-0890-1EEA-A6C2-BB606A56C7FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-10-15
02BD2137-0890-1EEA-A6C2-BB606A56C7FB,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB606A56E7FB,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-06-06
02BD2137-0890-1EEA-A6C2-BB606A56E7FB,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-09-23
02BD2137-0890-1EEA-A6C2-BB606A5707FB,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-07-14
02BD2137-0890-1EEA-A6C2-BB606A5707FB,HT-1101,,EUR,285.24,239.7,45.54,3,EA,2020-07-04
02BD2137-0890-1EEA-A6C2-BB606A5727FB,HT-1103,,EUR,183.26,154,29.26,2,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB606A5727FB,HT-2000,,EUR,594.98,499.98,95,2,EA,2020-09-27
02BD2137-0890-1EEA-A6C2-BB606A5747FB,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB606A5747FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A5767FB,HT-1603,,JPY,2023,1700,323,1,EA,2020-11-06
02BD2137-0890-1EEA-A6C2-BB606A5767FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-12-08
02BD2137-0890-1EEA-A6C2-BB606A5787FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB606A5787FB,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-01-19
02BD2137-0890-1EEA-A6C2-BB606A57A7FB,HT-2001,,USD,1070.98,899.98,171,2,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB606A57A7FB,HT-1007,,USD,593.81,499,94.81,1,EA,2020-12-31
02BD2137-0890-1EEA-A6C2-BB606A57C7FB,HT-2026,,USD,35.69,29.99,5.7,1,EA,2020-04-18
02BD2137-0890-1EEA-A6C2-BB606A57C7FB,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB606A57E7FB,HT-1103,,EUR,274.89,231,43.89,3,EA,2020-12-07
02BD2137-0890-1EEA-A6C2-BB606A57E7FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-09-06
02BD2137-0890-1EEA-A6C2-BB606A5807FB,HT-1600,,ARS,2142,1800,342,3,EA,2020-04-05
02BD2137-0890-1EEA-A6C2-BB606A5807FB,HT-1022,,ARS,243.95,205,38.95,1,EA,2020-12-21
02BD2137-0890-1EEA-A6C2-BB606A5827FB,HT-1091,,EUR,61.88,52,9.88,2,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB606A5827FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-10-17
02BD2137-0890-1EEA-A6C2-BB606A5847FB,HT-1100,,USD,213.96,179.8,34.16,2,EA,2020-11-13
02BD2137-0890-1EEA-A6C2-BB606A5847FB,HT-2026,,USD,35.69,29.99,5.7,1,EA,2020-05-13
02BD2137-0890-1EEA-A6C2-BB606A5867FB,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB606A5867FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB606A5887FB,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2020-02-08
02BD2137-0890-1EEA-A6C2-BB606A5887FB,HT-1104,,JPY,196.35,165,31.35,3,EA,2020-11-27
02BD2137-0890-1EEA-A6C2-BB606A58A7FB,HT-1103,,EUR,274.89,231,43.89,3,EA,2014-12-07
02BD2137-0890-1EEA-A6C2-BB606A58A7FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-10-03
02BD2137-0890-1EEA-A6C2-BB606A58C7FB,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-12-09
02BD2137-0890-1EEA-A6C2-BB606A58C7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-11-20
02BD2137-0890-1EEA-A6C2-BB606A58E7FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A58E7FB,HT-1502,,EUR,29750,25000,4750,1,EA,2020-03-12
02BD2137-0890-1EEA-A6C2-BB606A5907FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB606A5907FB,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A5927FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB606A5927FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-10-22
02BD2137-0890-1EEA-A6C2-BB606A5947FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-10-18
02BD2137-0890-1EEA-A6C2-BB606A5947FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB606A5967FB,HT-1051,,USD,117.81,99,18.81,1,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB606A5967FB,HT-1138,,USD,2882.18,2422,460.18,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB606A5987FB,HT-1500,,EUR,17850,15000,2850,3,EA,2020-10-13
02BD2137-0890-1EEA-A6C2-BB606A5987FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB606A59A7FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-12-10
02BD2137-0890-1EEA-A6C2-BB606A59A7FB,HT-1120,,EUR,928.2,780,148.2,3,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB606A59C7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-02-08
02BD2137-0890-1EEA-A6C2-BB606A59C7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB606A59E7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-01-12
02BD2137-0890-1EEA-A6C2-BB606A59E7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB606A5A07FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-03-09
02BD2137-0890-1EEA-A6C2-BB606A5A07FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-02-12
02BD2137-0890-1EEA-A6C2-BB606A5A27FB,HT-1042,,EUR,415.31,349,66.31,1,EA,2020-11-01
02BD2137-0890-1EEA-A6C2-BB606A5A27FB,HT-1120,,EUR,928.2,780,148.2,3,EA,2020-05-01
02BD2137-0890-1EEA-A6C2-BB606A5A47FB,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-09-15
02BD2137-0890-1EEA-A6C2-BB606A5A47FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-09-25
02BD2137-0890-1EEA-A6C2-BB606A5A67FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-11-18
02BD2137-0890-1EEA-A6C2-BB606A5A67FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-03-21
02BD2137-0890-1EEA-A6C2-BB606A5A87FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-01-27
02BD2137-0890-1EEA-A6C2-BB606A5A87FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-02-18
02BD2137-0890-1EEA-A6C2-BB606A5AA7FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-07-18
02BD2137-0890-1EEA-A6C2-BB606A5AA7FB,HT-1138,,USD,2882.18,2422,460.18,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB606A5AC7FB,HT-1120,,EUR,618.8,520,98.8,2,EA,2020-04-22
02BD2137-0890-1EEA-A6C2-BB606A5AC7FB,HT-1042,,EUR,415.31,349,66.31,1,EA,2020-02-16
02BD2137-0890-1EEA-A6C2-BB606A5AE7FB,HT-1052,,EUR,202.3,170,32.3,1,EA,2020-08-20
02BD2137-0890-1EEA-A6C2-BB606A5AE7FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB606A5B07FB,HT-1060,,EUR,32.13,27,5.13,3,EA,2020-11-02
02BD2137-0890-1EEA-A6C2-BB606A5B07FB,HT-1502,,EUR,89250,75000,14250,3,EA,2020-12-03
02BD2137-0890-1EEA-A6C2-BB606A5B27FB,HT-1061,,EUR,24.99,21,3.99,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB606A5B27FB,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2020-07-04
02BD2137-0890-1EEA-A6C2-BB606A5B47FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-07-29
02BD2137-0890-1EEA-A6C2-BB606A5B47FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-03-03
02BD2137-0890-1EEA-A6C2-BB606A5B67FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB606A5B67FB,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-01-25
02BD2137-0890-1EEA-A6C2-BB606A5B87FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB606A5B87FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB606A5BA7FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-10-06
02BD2137-0890-1EEA-A6C2-BB606A5BA7FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-10-08
02BD2137-0890-1EEA-A6C2-BB606A5BC7FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A5BC7FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-03-13
02BD2137-0890-1EEA-A6C2-BB606A5BE7FB,HT-1500,,EUR,5950,5000,950,1,EA,2014-12-21
02BD2137-0890-1EEA-A6C2-BB606A5BE7FB,HT-1055,,EUR,235.62,198,37.62,2,EA,2020-07-19
02BD2137-0890-1EEA-A6C2-BB606A5C07FB,HT-1500,,EUR,11900,10000,1900,2,EA,2020-04-22
02BD2137-0890-1EEA-A6C2-BB606A5C07FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-09-05
02BD2137-0890-1EEA-A6C2-BB606A5C27FB,HT-1500,,EUR,17850,15000,2850,3,EA,2020-04-02
02BD2137-0890-1EEA-A6C2-BB606A5C27FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB606A5C47FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-09-11
02BD2137-0890-1EEA-A6C2-BB606A5C47FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-01-01
02BD2137-0890-1EEA-A6C2-BB606A5C67FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB606A5C67FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB606A5C87FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-07-28
02BD2137-0890-1EEA-A6C2-BB606A5C87FB,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-01-16
02BD2137-0890-1EEA-A6C2-BB606A5CA7FB,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2020-08-23
02BD2137-0890-1EEA-A6C2-BB606A5CA7FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-06-21
02BD2137-0890-1EEA-A6C2-BB606A5CC7FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB606A5CC7FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-05-04
02BD2137-0890-1EEA-A6C2-BB606A5CE7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-01-10
02BD2137-0890-1EEA-A6C2-BB606A5CE7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB606A5D07FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-02-22
02BD2137-0890-1EEA-A6C2-BB606A5D07FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-11-09
02BD2137-0890-1EEA-A6C2-BB606A5D27FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-10-31
02BD2137-0890-1EEA-A6C2-BB606A5D27FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A5D47FB,HT-1500,,EUR,5950,5000,950,1,EA,2020-09-20
02BD2137-0890-1EEA-A6C2-BB606A5D47FB,HT-1055,,EUR,353.43,297,56.43,3,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB606A5D67FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB606A5D67FB,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-04-21
02BD2137-0890-1EEA-A6C2-BB606A5D87FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-08-13
02BD2137-0890-1EEA-A6C2-BB606A5D87FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-10-01
02BD2137-0890-1EEA-A6C2-BB606A5DA7FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB606A5DA7FB,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-05-06
02BD2137-0890-1EEA-A6C2-BB606A5DC7FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB606A5DC7FB,HT-1051,,USD,235.62,198,37.62,2,EA,2014-12-26
02BD2137-0890-1EEA-A6C2-BB606A5DE7FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-08-28
02BD2137-0890-1EEA-A6C2-BB606A5DE7FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB606A5E07FB,HT-1502,,EUR,29750,25000,4750,1,EA,2020-11-03
02BD2137-0890-1EEA-A6C2-BB606A5E07FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-02-21
02BD2137-0890-1EEA-A6C2-BB606A5E27FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-05-11
02BD2137-0890-1EEA-A6C2-BB606A5E27FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-09-21
02BD2137-0890-1EEA-A6C2-BB606A5E47FB,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2020-10-24
02BD2137-0890-1EEA-A6C2-BB606A5E47FB,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-06-30
02BD2137-0890-1EEA-A6C2-BB606A5E67FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-09-11
02BD2137-0890-1EEA-A6C2-BB606A5E67FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-02-22
02BD2137-0890-1EEA-A6C2-BB606A5E87FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-08-23
02BD2137-0890-1EEA-A6C2-BB606A5E87FB,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-09-24
02BD2137-0890-1EEA-A6C2-BB606A5EA7FB,HT-1051,,USD,353.43,297,56.43,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB606A5EA7FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-10-08
02BD2137-0890-1EEA-A6C2-BB606A5EC7FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-02-05
02BD2137-0890-1EEA-A6C2-BB606A5EC7FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-10-16
02BD2137-0890-1EEA-A6C2-BB606A5EE7FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-10-21
02BD2137-0890-1EEA-A6C2-BB606A5EE7FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A5F07FB,HT-8001,,GBP,1188.81,999,189.81,1,EA,2020-10-12
02BD2137-0890-1EEA-A6C2-BB606A5F07FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-12-30
02BD2137-0890-1EEA-A6C2-BB606A5F27FB,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-05-03
02BD2137-0890-1EEA-A6C2-BB606A5F27FB,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-09-04
02BD2137-0890-1EEA-A6C2-BB606A5F47FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB606A5F47FB,AD-1000,,CAD,0,0,0,1,EA,2020-11-14
02BD2137-0890-1EEA-A6C2-BB606A5F67FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-01-21
02BD2137-0890-1EEA-A6C2-BB606A5F67FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-03-11
02BD2137-0890-1EEA-A6C2-BB606A5F87FB,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2020-09-05
02BD2137-0890-1EEA-A6C2-BB606A5F87FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-01-24
02BD2137-0890-1EEA-A6C2-BB606A5FA7FB,HT-1114,,USD,82.11,69,13.11,1,EA,2020-02-25
02BD2137-0890-1EEA-A6C2-BB606A5FA7FB,HT-8003,,USD,3303.44,2776,527.44,2,EA,2020-03-31
02BD2137-0890-1EEA-A6C2-BB606A5FC7FB,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-12-28
02BD2137-0890-1EEA-A6C2-BB606A5FC7FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB606A5FE7FB,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-08-23
02BD2137-0890-1EEA-A6C2-BB606A5FE7FB,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-01-09
02BD2137-0890-1EEA-A6C2-BB606A6007FB,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-11-09
02BD2137-0890-1EEA-A6C2-BB606A6007FB,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB606A6027FB,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-12-16
02BD2137-0890-1EEA-A6C2-BB606A6027FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-04-13
02BD2137-0890-1EEA-A6C2-BB606A6047FB,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB606A6047FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-08-28
02BD2137-0890-1EEA-A6C2-BB606A6067FB,HT-1040,,EUR,987.7,830,157.7,1,EA,2020-09-29
02BD2137-0890-1EEA-A6C2-BB606A6067FB,HT-1117,,EUR,135.66,114,21.66,3,EA,2020-01-10
02BD2137-0890-1EEA-A6C2-BB606A6087FB,AD-1000,,CAD,0,0,0,2,EA,2020-03-31
02BD2137-0890-1EEA-A6C2-BB606A6087FB,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-09-29
02BD2137-0890-1EEA-A6C2-BB606A60A7FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2014-12-06
02BD2137-0890-1EEA-A6C2-BB606A60A7FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-06-25
02BD2137-0890-1EEA-A6C2-BB606A60C7FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-09-14
02BD2137-0890-1EEA-A6C2-BB606A60C7FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-05-18
02BD2137-0890-1EEA-A6C2-BB606A60E7FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB606A60E7FB,HT-1114,,USD,164.22,138,26.22,2,EA,2020-09-09
02BD2137-0890-1EEA-A6C2-BB606A6107FB,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-07-13
02BD2137-0890-1EEA-A6C2-BB606A6107FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB606A6127FB,HT-1115,,CAD,49.98,42,7.98,1,EA,2020-04-02
02BD2137-0890-1EEA-A6C2-BB606A6127FB,AD-1000,,CAD,0,0,0,2,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB606A6147FB,HT-1030,,EUR,821.1,690,131.1,3,EA,2020-03-18
02BD2137-0890-1EEA-A6C2-BB606A6147FB,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB606A6167FB,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-11-03
02BD2137-0890-1EEA-A6C2-BB606A6167FB,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-03-01
02BD2137-0890-1EEA-A6C2-BB606A6187FB,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-12-18
02BD2137-0890-1EEA-A6C2-BB606A6187FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2014-12-13
02BD2137-0890-1EEA-A6C2-BB606A61A7FB,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB606A61A7FB,HT-8000,,EUR,950.81,799,151.81,1,EA,2020-07-09
02BD2137-0890-1EEA-A6C2-BB606A61C7FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-09-06
02BD2137-0890-1EEA-A6C2-BB606A61C7FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB606A61E7FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-04-13
02BD2137-0890-1EEA-A6C2-BB606A61E7FB,HT-1114,,USD,246.33,207,39.33,3,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB606A6207FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB606A6207FB,AD-1000,,CAD,0,0,0,3,EA,2020-10-17
02BD2137-0890-1EEA-A6C2-BB606A6227FB,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB606A6227FB,HT-1116,,MXN,85.68,72,13.68,2,EA,2020-10-13
02BD2137-0890-1EEA-A6C2-BB606A6247FB,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2014-12-08
02BD2137-0890-1EEA-A6C2-BB606A6247FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-02-05
02BD2137-0890-1EEA-A6C2-BB606A6267FB,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-01-25
02BD2137-0890-1EEA-A6C2-BB606A6267FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-09-05
02BD2137-0890-1EEA-A6C2-BB606A6287FB,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-03-04
02BD2137-0890-1EEA-A6C2-BB606A6287FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB606A62A7FB,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-09-24
02BD2137-0890-1EEA-A6C2-BB606A62A7FB,HT-1040,,EUR,987.7,830,157.7,1,EA,2020-03-06
02BD2137-0890-1EEA-A6C2-BB606A62C7FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-07-28
